,OR,log_OR,p-value,2.5%,97.5%
Slope_Delta_channel94,0.23279442008381404,-1.4575995321242474,0.4447977791998392,0.005536726479506645,9.787957238405648
Slope_Gamma_channel7,0.22738752670658555,-1.4810995509441451,0.33722301305062474,0.01104247657098739,4.682381435844405
Slope_Gamma_channel27,0.2272258165463705,-1.4818109694250823,0.3375892140318544,0.01099334606399808,4.696620246882989
Slope_Delta_channel102,0.22398198096085042,-1.4961896725018002,0.45216216659997643,0.004531421650185182,11.07112329595208
Slope_Theta_channel83,0.22202382491920858,-1.504970583412284,0.11190878045808052,0.034717782854124524,1.4198654055438655
Slope_Delta_channel3,0.22182366348844829,-1.505872521350685,0.5516763413483938,0.0015582079177255265,31.578415899247
Slope_Theta_channel82,0.21504946814125592,-1.5368871929418908,0.14092742746055822,0.027798667267696517,1.663614780611357
Slope_Gamma_channel22,0.21476964255482658,-1.5381892552234402,0.24584603576507524,0.015986106915269097,2.8853803873331305
Slope_Gamma_channel92,0.21365868617173342,-1.5433754616374091,0.20901637377506266,0.01923052078824572,2.37383244475282
Slope_Theta_channel55,0.20995604046170127,-1.5608571013122443,0.11128669853243778,0.030747287417877148,1.4336724514021866
Slope_Delta_channel63,0.2098079299223682,-1.561562786201512,0.48409391498360455,0.0026438340826764645,16.64982222097186
Slope_Theta_channel10,0.20896817321549307,-1.5655733198788786,0.0952108492224945,0.033220129323119615,1.3144951060328864
Slope_Theta_channel77,0.2072778442391288,-1.5736951430181392,0.14244651773727487,0.025309414268823088,1.6975542877475853
Slope_Theta_channel6,0.20503934124048445,-1.5845534097656395,0.14499887310425597,0.024343750400374998,1.726978413962222
Slope_Delta_channel104,0.20475850655534958,-1.5859240110540984,0.4323014464044076,0.003909670743271282,10.723676943623383
Slope_Gamma_channel115,0.2022979595490158,-1.5980136211222016,0.2179829654442934,0.01591571220191625,2.571324733603057
Slope_Gamma_channel9,0.19948317994755138,-1.6120253572464371,0.23907522713696583,0.01362682433040017,2.9202357142897553
Slope_Theta_channel38,0.19631864189174417,-1.628016215872803,0.12981631978671596,0.023886759039865597,1.6134884221796768
